t,u1,u2
-0.01077838523409364,3.9862517103317,4.806859992772127
-0.01076394523409364,4.000968720790827,4.806859992772127
-0.01074950523409364,4.000968720790827,4.806859992772127
-0.01073506523409364,4.004647973405609,4.806859992772127
-0.01072062523409364,4.000968720790827,4.806859992772127
-0.01070618523409364,4.004647973405609,4.806859992772127
-0.01069174523409364,3.989930962946481,4.806859992772127
-0.01067730523409364,4.000968720790827,4.803141341901477
-0.01066286523409364,4.000968720790827,4.806859992772127
-0.01064842523409364,3.997289468176045,4.803141341901477
-0.01063398523409364,3.989930962946481,4.806859992772127
-0.01061954523409364,3.978893205102136,4.806859992772127
-0.01060510523409364,3.997289468176045,4.803141341901477
-0.01059066523409364,3.997289468176047,4.803141341901477
-0.01057622523409364,4.004647973405609,4.806859992772127
-0.01056178523409364,4.000968720790827,4.803141341901477
-0.01054734523409364,4.000968720790827,4.806859992772127
-0.01053290523409364,3.989930962946481,4.806859992772127
-0.01051846523409364,4.000968720790827,4.806859992772127
-0.01050402523409364,3.997289468176045,4.803141341901477
-0.01048958523409364,3.993610215561263,4.803141341901477
-0.01047514523409364,3.96785544725779,4.810578643642777
-0.01046070523409364,3.982572457716918,4.806859992772127
-0.01044626523409364,4.000968720790827,4.806859992772127
-0.01043182523409364,4.000968720790827,4.806859992772127
-0.01041738523409364,3.993610215561263,4.806859992772127
-0.01040294523409364,3.997289468176045,4.806859992772127
-0.01038850523409364,3.971534699872572,4.806859992772127
-0.01037406523409364,3.978893205102136,4.803141341901477
-0.01035962523409364,3.971534699872572,4.806859992772127
-0.01034518523409364,3.989930962946481,4.803141341901477
-0.01033074523409364,3.923704415880409,4.803141341901477
-0.01031630523409364,3.920025163265627,4.810578643642777
-0.01030186523409364,3.964176194643009,4.806859992772127
-0.01028742523409364,3.953138436798663,4.806859992772127
-0.01027298523409364,3.971534699872572,4.806859992772127
-0.01025854523409364,3.993610215561267,4.803141341901479
-0.01024410523409364,4.004647973405609,4.803141341901477
-0.01022966523409364,3.978893205102136,4.806859992772127
-0.01021522523409364,3.997289468176045,4.799422691030827
-0.01020078523409364,3.989930962946481,4.803141341901477
-0.01018634523409364,3.997289468176045,4.803141341901477
-0.01017190523409364,3.982572457716918,4.803141341901477
-0.01015746523409364,3.92738366849519,4.799422691030827
-0.01014302523409364,3.975213952487354,4.803141341901477
-0.01012858523409364,3.883232637117808,4.799422691030827
-0.01011414523409364,3.956817689413445,4.803141341901477
-0.01009970523409364,3.971534699872572,4.803141341901477
-0.01008526523409364,3.960496942028227,4.799422691030827
-0.01007082523409364,3.997289468176045,4.803141341901477
-0.01005638523409364,3.989930962946481,4.803141341901477
-0.01004194523409364,3.997289468176045,4.799422691030827
-0.01002750523409364,4.000968720790827,4.803141341901477
-0.01001306523409364,3.993610215561263,4.799422691030827
-0.009998625234093637,3.875874131888245,4.803141341901477
-0.009984185234093636,3.739741785141316,4.803141341901477
-0.009969745234093637,3.658798227616116,4.803141341901477
-0.009955305234093636,3.408609049810951,4.806859992772127
-0.009940865234093637,2.853041904978893,4.799422691030827
-0.009926425234093636,1.539548721501699,4.803141341901477
-0.009911985234093637,1.694077331322614,4.803141341901477
-0.009897545234093637,0.8110567037749722,4.799422691030827
-0.009883105234093637,0.8699247456114816,4.799422691030827
-0.009868665234093637,0.3401123690828967,4.806859992772127
-0.009854225234093636,0.9655853135958095,4.806859992772127
-0.009839785234093637,0.03473440205600403,4.806859992772127
-0.009825345234093636,1.031811860661882,4.803141341901477
-0.009810905234093637,0.03105514944122219,4.803141341901477
-0.009796465234093638,0.4578484527559156,4.803141341901477
-0.009782025234093637,-0.002058124091814365,4.803141341901477
-0.009767585234093637,0.1561497383438047,4.803141341901477
-0.009753145234093636,0.01633813898209483,4.803141341901477
-0.009738705234093637,0.06048917035947691,4.803141341901477
-0.009724265234093636,0.02369664421165851,4.799422691030827
-0.009709825234093637,0.05313066512991323,4.803141341901477
-0.009695385234093638,0.008979633752531153,4.803141341901479
-0.009680945234093637,0.05313066512991323,4.803141341901477
-0.009666505234093637,0.02737589682644035,4.803141341901477
-0.009652065234093636,0.04209290728556771,4.806859992772127
-0.009637625234093637,0.03473440205600403,4.803141341901477
-0.009623185234093636,0.04209290728556771,4.806859992772127
-0.009608745234093637,0.06048917035947691,4.803141341901477
-0.009594305234093636,0.03473440205599902,4.803141341901477
-0.009579865234093637,0.03473440205600403,4.803141341901477
-0.009565425234093637,0.04577215990034955,4.803141341901477
-0.009550985234093637,0.04209290728556771,4.806859992772127
-0.009536545234093637,0.03473440205600403,4.803141341901477
-0.009522105234093636,0.04945141251513139,4.803141341901477
-0.009507665234093637,0.03841365467078587,4.806859992772127
-0.009493225234093636,0.03473440205600403,4.803141341901477
-0.009478785234093637,0.06416842297425875,4.803141341901477
-0.009464345234093638,0.02737589682644035,4.806859992772127
-0.009449905234093637,0.06416842297425875,4.806859992772127
-0.009435465234093637,0.06416842297425875,4.803141341901477
-0.009421025234093636,0.04945141251513139,4.806859992772127
-0.009406585234093637,0.04945141251513139,4.806859992772127
-0.009392145234093636,0.05313066512991323,4.803141341901477
-0.009377705234093637,0.03473440205600403,4.806859992772127
-0.009363265234093638,0.06048917035947524,4.803141341901475
-0.009348825234093637,0.04577215990034955,4.806859992772127
-0.009334385234093637,0.06784767558904059,4.806859992772127
-0.009319945234093636,0.03841365467078587,4.803141341901477
-0.009305505234093637,0.07152692820382242,4.803141341901477
-0.009291065234093636,0.05313066512991323,4.803141341901477
-0.009276625234093637,0.06048917035947691,4.803141341901477
-0.009262185234093636,0.0899231912777216,4.803141341901477
-0.009247745234093637,0.01633813898209483,4.806859992772127
-0.009233305234093638,0.1929422644916231,4.806859992772127
-0.009218865234093637,0.03841365467078587,4.803141341901477
-0.009204425234093637,0.06784767558904059,4.803141341901477
-0.009189985234093636,0.07152692820382242,4.803141341901477
-0.009175545234093637,0.05680991774469507,4.803141341901477
-0.009161105234093636,0.08256468604816794,4.806859992772127
-0.009146665234093637,0.06416842297425875,4.806859992772127
-0.009132225234093638,0.05680991774469507,4.806859992772127
-0.009117785234093637,0.06784767558904059,4.806859992772127
-0.009103345234093637,0.06784767558904059,4.806859992772127
-0.009088905234093636,0.06784767558904059,4.803141341901477
-0.009074465234093637,0.2370932958690052,4.803141341901477
-0.009060025234093636,0.04577215990034955,4.803141341901477
-0.009045585234093637,0.6454903361097895,4.806859992772127
-0.009031145234093638,0.04209290728559281,4.803141341901479
-0.009016705234093637,0.5866222942732799,4.806859992772127
-0.009002265234093637,0.1119987069664227,4.806859992772127
-0.008987825234093636,0.7889811880862811,4.803141341901477
-0.008973385234093637,0.08624393866294978,4.803141341901477
-0.008958945234093636,0.5866222942732799,4.806859992772127
-0.008944505234093637,0.1083194543516408,4.806859992772127
-0.008930065234093636,1.315114312000084,4.806859992772127
-0.008915625234093637,0.07152692820382242,4.803141341901477
-0.008901185234093638,2.095115866333834,4.806859992772127
-0.008886745234093637,1.08700064988361,4.806859992772127
-0.008872305234093637,0.7301131462497717,4.806859992772127
-0.008857865234093636,1.245208512319229,4.803141341901477
-0.008843425234093637,1.848605941143451,4.806859992772127
-0.008828985234093636,1.458605163976576,4.810578643642777
-0.008814545234093637,1.613133773797413,4.806859992772127
-0.008800105234093638,1.918511740824306,4.806859992772127
-0.008785665234093637,1.984738287890379,4.806859992772127
-0.008771225234093637,2.805211620986729,4.803141341901477
-0.008756785234093636,3.290872966137932,4.806859992772127
-0.008742345234093637,3.254080439990114,4.803141341901477
-0.008727905234093636,3.257759692604896,4.803141341901477
-0.008713465234093637,3.669835985460462,4.799422691030827
-0.008699025234093638,3.901628900191627,4.803141341901479
-0.008684585234093637,4.045119752168209,4.806859992772127
-0.008670145234093637,4.0267234890943,4.803141341901477
-0.008655705234093636,4.015685731249954,4.810578643642777
-0.008641265234093637,4.008327226020391,4.803141341901477
-0.008626825234093636,4.004647973405609,4.803141341901477
-0.008612385234093637,4.000968720790827,4.806859992772127
-0.008597945234093636,4.000968720790827,4.803141341901477
-0.008583505234093637,4.000968720790827,4.806859992772127
-0.008569065234093638,3.997289468176045,4.803141341901477
-0.008554625234093637,3.993610215561263,4.806859992772127
-0.008540185234093637,4.000968720790827,4.799422691030827
-0.008525745234093636,4.000968720790827,4.799422691030827
-0.008511305234093637,4.000968720790827,4.803141341901477
-0.008496865234093636,4.000968720790827,4.803141341901477
-0.008482425234093637,4.000968720790827,4.803141341901477
-0.008467985234093638,4.000968720790827,4.803141341901477
-0.008453545234093637,3.997289468176045,4.803141341901477
-0.008439105234093637,3.997289468176045,4.803141341901477
-0.008424665234093636,3.997289468176045,4.803141341901477
-0.008410225234093637,4.000968720790827,4.806859992772127
-0.008395785234093636,4.000968720790827,4.803141341901477
-0.008381345234093637,3.997289468176045,4.803141341901477
-0.008366905234093638,4.000968720790826,4.799422691030827
-0.008352465234093637,4.000968720790827,4.803141341901477
-0.008338025234093637,3.997289468176045,4.803141341901477
-0.008323585234093637,4.000968720790827,4.803141341901477
-0.008309145234093637,3.997289468176045,4.806859992772127
-0.008294705234093636,4.000968720790827,4.806859992772127
-0.008280265234093637,3.993610215561263,4.799422691030827
-0.008265825234093636,3.997289468176045,4.803141341901477
-0.008251385234093637,4.000968720790827,4.803141341901477
-0.008236945234093638,3.997289468176045,4.803141341901477
-0.008222505234093637,3.997289468176045,4.803141341901477
-0.008208065234093637,3.997289468176045,4.803141341901477
-0.008193625234093636,3.989930962946481,4.803141341901477
-0.008179185234093637,3.993610215561263,4.799422691030827
-0.008164745234093636,4.000968720790827,4.803141341901477
-0.008150305234093637,3.997289468176045,4.803141341901477
-0.008135865234093638,3.989930962946481,4.803141341901477
-0.008121425234093637,4.000968720790827,4.803141341901477
-0.008106985234093637,3.997289468176045,4.806859992772127
-0.008092545234093636,3.9862517103317,4.803141341901477
-0.008078105234093637,3.989930962946481,4.803141341901477
-0.008063665234093636,3.920025163265627,4.799422691030827
-0.008049225234093637,3.956817689413445,4.803141341901477
-0.008034785234093636,3.96785544725779,4.806859992772127
-0.008020345234093637,3.989930962946481,4.803141341901477
-0.008005905234093637,4.000968720790827,4.803141341901477
-0.007991465234093637,3.989930962946481,4.799422691030827
-0.007977025234093637,3.9862517103317,4.803141341901477
-0.007962585234093636,3.931062921109972,4.806859992772127
-0.007948145234093637,3.931062921109972,4.803141341901477
-0.007933705234093636,3.982572457716918,4.803141341901477
-0.007919265234093637,3.993610215561263,4.803141341901477
-0.007904825234093638,4.000968720790827,4.803141341901477
-0.007890385234093637,4.004647973405609,4.799422691030827
-0.007875945234093637,3.978893205102136,4.799422691030827
-0.007861505234093636,3.978893205102136,4.803141341901477
-0.007847065234093637,3.978893205102136,4.803141341901477
-0.007832625234093636,4.000968720790827,4.803141341901477
-0.007818185234093637,4.000968720790827,4.799422691030827
-0.007803745234093638,3.993610215561263,4.803141341901477
-0.007789305234093637,3.9862517103317,4.803141341901477
-0.007774865234093637,4.000968720790827,4.803141341901477
-0.007760425234093636,3.982572457716918,4.803141341901477
-0.007745985234093637,3.997289468176045,4.803141341901477
-0.007731545234093636,3.9862517103317,4.799422691030827
-0.007717105234093637,3.997289468176045,4.806859992772127
-0.007702665234093636,3.993610215561259,4.806859992772125
-0.007688225234093637,4.000968720790827,4.806859992772127
-0.007673785234093638,4.000968720790827,4.799422691030827
-0.007659345234093637,3.978893205102136,4.806859992772127
-0.007644905234093637,3.982572457716918,4.803141341901477
-0.007630465234093636,3.978893205102136,4.803141341901477
-0.007616025234093637,3.912666658036063,4.803141341901477
-0.007601585234093636,3.9862517103317,4.803141341901477
-0.007587145234093637,3.997289468176045,4.799422691030827
-0.007572705234093638,3.997289468176045,4.799422691030827
-0.007558265234093637,3.9862517103317,4.803141341901477
-0.007543825234093637,3.971534699872572,4.806859992772127
-0.007529385234093636,3.997289468176045,4.803141341901477
-0.007514945234093637,3.993610215561263,4.799422691030827
-0.007500505234093636,3.9457799315691,4.803141341901477
-0.007486065234093637,3.978893205102136,4.803141341901477
-0.007471625234093638,3.971534699872572,4.806859992772127
-0.007457185234093637,3.908987405421281,4.806859992772127
-0.007442745234093637,3.949459184183882,4.803141341901477
-0.007428305234093636,3.989930962946481,4.803141341901477
-0.007413865234093637,3.982572457716918,4.806859992772127
-0.007399425234093636,3.982572457716918,4.799422691030827
-0.007384985234093637,3.978893205102136,4.803141341901477
-0.007370545234093636,3.989930962946478,4.806859992772125
-0.007356105234093637,3.989930962946481,4.803141341901477
-0.007341665234093638,3.993610215561263,4.803141341901477
-0.007327225234093637,3.982572457716918,4.803141341901477
-0.007312785234093637,3.978893205102136,4.803141341901477
-0.007298345234093636,3.978893205102136,4.803141341901477
-0.007283905234093637,3.997289468176045,4.803141341901477
-0.007269465234093636,4.000968720790827,4.803141341901477
-0.007255025234093637,3.997289468176045,4.803141341901477
-0.007240585234093638,4.000968720790827,4.803141341901477
-0.007226145234093637,3.938421426339536,4.803141341901477
-0.007211705234093637,3.883232637117808,4.803141341901477
-0.007197265234093636,3.989930962946481,4.803141341901477
-0.007182825234093637,3.960496942028227,4.806859992772127
-0.007168385234093636,3.96785544725779,4.803141341901477
-0.007153945234093637,3.971534699872572,4.803141341901477
-0.007139505234093638,4.004647973405609,4.803141341901477
-0.007125065234093637,4.000968720790827,4.803141341901477
-0.007110625234093637,4.000968720790827,4.803141341901477
-0.007096185234093636,3.993610215561263,4.803141341901477
-0.007081745234093637,3.956817689413445,4.803141341901477
-0.007067305234093636,3.971534699872572,4.803141341901477
-0.007052865234093637,3.9862517103317,4.806859992772127
-0.007038425234093636,3.997289468176047,4.806859992772127
-0.007023985234093637,3.993610215561263,4.803141341901477
-0.007009545234093638,3.9862517103317,4.799422691030827
-0.006995105234093637,3.989930962946481,4.803141341901477
-0.006980665234093637,3.9862517103317,4.806859992772127
-0.006966225234093636,3.982572457716918,4.803141341901477
-0.006951785234093637,3.997289468176045,4.803141341901477
-0.006937345234093636,3.9862517103317,4.799422691030827
-0.006922905234093637,3.942100678954318,4.799422691030827
-0.006908465234093638,3.916345910650845,4.799422691030827
-0.006894025234093637,4.000968720790827,4.803141341901477
-0.006879585234093637,3.993610215561263,4.803141341901477
-0.006865145234093636,3.993610215561263,4.806859992772127
-0.006850705234093637,3.960496942028227,4.799422691030827
-0.006836265234093636,3.953138436798663,4.799422691030827
-0.006821825234093637,3.949459184183882,4.806859992772127
-0.006807385234093638,4.004647973405607,4.803141341901475
-0.006792945234093637,3.953138436798663,4.803141341901477
-0.006778505234093637,3.949459184183882,4.806859992772127
-0.006764065234093636,3.916345910650845,4.810578643642777
-0.006749625234093637,3.975213952487354,4.806859992772127
-0.006735185234093636,3.9862517103317,4.806859992772127
-0.006720745234093637,3.993610215561263,4.803141341901477
-0.006706305234093636,4.004647973405607,4.806859992772127
-0.006691865234093637,3.989930962946481,4.803141341901477
-0.006677425234093638,4.000968720790827,4.806859992772127
-0.006662985234093637,3.989930962946481,4.803141341901477
-0.006648545234093637,3.989930962946481,4.803141341901477
-0.006634105234093636,4.000968720790827,4.803141341901477
-0.006619665234093637,3.997289468176045,4.806859992772127
-0.006605225234093636,3.9862517103317,4.803141341901477
-0.006590785234093637,3.997289468176045,4.803141341901477
-0.006576345234093638,3.997289468176045,4.806859992772127
-0.006561905234093637,3.993610215561263,4.803141341901477
-0.006547465234093637,3.964176194643009,4.806859992772127
-0.006533025234093636,3.934742173724754,4.810578643642777
-0.006518585234093637,3.9457799315691,4.806859992772127
-0.006504145234093636,3.931062921109972,4.803141341901477
-0.006489705234093637,3.84644011096999,4.803141341901477
-0.006475265234093638,3.934742173724764,4.803141341901479
-0.006460825234093637,3.920025163265627,4.806859992772127
-0.006446385234093637,3.721345522067407,4.806859992772127
-0.006431945234093637,2.14662540294078,4.803141341901477
-0.006417505234093637,1.035491113276664,4.803141341901477
-0.006403065234093636,0.7521886619384628,4.803141341901477
-0.006388625234093637,0.5130372419776432,4.803141341901477
-0.006374185234093636,0.678603609642826,4.803141341901477
-0.006359745234093637,0.05313066512991323,4.803141341901477
-0.006345305234093638,0.3401123690828967,4.806859992772127
-0.006330865234093637,0.06048917035947691,4.803141341901477
-0.006316425234093637,0.03841365467078587,4.803141341901477
-0.006301985234093636,0.05680991774469507,4.806859992772127
-0.006287545234093637,0.03105514944122219,4.806859992772127
-0.006273105234093636,0.03105514944122219,4.806859992772127
-0.006258665234093637,0.04577215990034955,4.806859992772127
-0.006244225234093638,0.01265888636731299,4.803141341901477
-0.006229785234093637,0.06416842297425875,4.806859992772127
-0.006215345234093637,0.04209290728556771,4.806859992772127
-0.006200905234093636,0.02001739159687667,4.806859992772127
-0.006186465234093637,0.03473440205600403,4.806859992772127
-0.006172025234093636,0.02369664421165851,4.806859992772127
-0.006157585234093637,0.03105514944122219,4.806859992772127
-0.006143145234093638,0.04209290728556603,4.806859992772127
-0.006128705234093637,0.02737589682644035,4.806859992772127
-0.006114265234093638,0.03473440205600403,4.806859992772127
-0.006099825234093637,0.03841365467078587,4.803141341901477
-0.006085385234093637,0.02737589682644035,4.806859992772127
-0.006070945234093636,0.03841365467078587,4.806859992772127
-0.006056505234093637,0.03105514944122219,4.806859992772127
-0.006042065234093636,0.03105514944122219,4.803141341901477
-0.006027625234093637,0.04945141251513139,4.803141341901477
-0.006013185234093638,0.04577215990034955,4.810578643642777
-0.005998745234093637,0.02001739159687667,4.806859992772127
-0.005984305234093637,0.04577215990034955,4.806859992772127
-0.005969865234093636,0.04577215990034955,4.810578643642777
-0.005955425234093637,0.03841365467078587,4.806859992772127
-0.005940985234093636,0.06416842297425875,4.810578643642777
-0.005926545234093637,0.05313066512991323,4.810578643642777
-0.005912105234093638,0.06048917035947691,4.806859992772127
-0.005897665234093637,0.05313066512991323,4.803141341901477
-0.005883225234093637,0.06416842297425875,4.806859992772127
-0.005868785234093636,0.05680991774469507,4.810578643642777
-0.005854345234093637,0.07888543343338611,4.803141341901477
-0.005839905234093636,0.03841365467078587,4.806859992772127
-0.005825465234093637,0.08624393866294978,4.803141341901477
-0.005811025234093638,0.06784767558902387,4.806859992772129
-0.005796585234093637,0.1671874961881503,4.810578643642777
-0.005782145234093638,0.06784767558904059,4.810578643642777
-0.005767705234093637,0.4652069579854793,4.806859992772127
-0.005753265234093637,0.04577215990034955,4.803141341901477
-0.005738825234093636,1.013415597587973,4.803141341901477
-0.005724385234093637,0.05313066512991323,4.803141341901477
-0.005709945234093636,1.414454132599194,4.803141341901477
-0.005695505234093637,0.05313066512991323,4.806859992772127
-0.005681065234093638,1.024453355432319,4.806859992772127
-0.005666625234093637,0.04945141251513139,4.806859992772127
-0.005652185234093637,1.388699364295721,4.803141341901477
-0.005637745234093636,0.08256468604816794,4.806859992772127
-0.005623305234093637,1.219453744015756,4.803141341901477
-0.005608865234093636,0.06048917035947691,4.806859992772127
-0.005594425234093637,0.9619060609810276,4.806859992772127
-0.005579985234093638,0.04945141251513139,4.806859992772127
-0.005565545234093637,1.414454132599194,4.806859992772127
-0.005551105234093637,0.06048917035947691,4.803141341901477
-0.005536665234093636,1.274642533237484,4.806859992772127
-0.005522225234093637,0.2628480641724781,4.810578643642777
-0.005507785234093636,0.814735956389754,4.806859992772127
-0.005493345234093637,0.1340742226551137,4.803141341901477
-0.005478905234093636,1.201057480941752,4.803141341901479
-0.005464465234093637,0.2959613377055146,4.810578643642777
-0.005450025234093638,1.105396912957519,4.806859992772127
-0.005435585234093637,0.6270940730358802,4.803141341901477
-0.005421145234093637,0.9435097979071184,4.806859992772127
-0.005406705234093636,0.8184152090045359,4.806859992772127
-0.005392265234093637,1.300397301540957,4.803141341901477
-0.005377825234093636,1.208415986171411,4.806859992772127
-0.005363385234093637,2.238606718310326,4.806859992772127
-0.005348945234093638,1.381340859066157,4.806859992772127
-0.005334505234093637,1.451246658747012,4.806859992772127
-0.005320065234093637,1.568982742420031,4.806859992772127
-0.005305625234093636,2.584456464099819,4.806859992772127
-0.005291185234093637,2.882475925897148,4.806859992772127
-0.005276745234093636,2.930306209889312,4.806859992772127
-0.005262305234093637,2.14662540294078,4.803141341901477
-0.005247865234093638,3.46747709164746,4.810578643642777
-0.005233425234093637,3.577854670090916,4.803141341901477
-0.005218985234093637,3.46747709164746,4.810578643642777
-0.005204545234093636,3.658798227616116,4.806859992772127
-0.005190105234093637,3.721345522067407,4.803141341901477
-0.005175665234093636,3.783892816518699,4.806859992772127
-0.005161225234093637,4.0267234890943,4.806859992772127
-0.005146785234093636,4.026723489094298,4.803141341901479
-0.005132345234093637,4.015685731249954,4.803141341901477
-0.005117905234093638,3.997289468176045,4.806859992772127
-0.005103465234093637,4.004647973405609,4.803141341901477
-0.005089025234093637,4.004647973405609,4.803141341901477
-0.005074585234093636,4.004647973405609,4.806859992772127
-0.005060145234093637,4.000968720790827,4.806859992772127
-0.005045705234093636,4.000968720790827,4.806859992772127
-0.005031265234093637,3.997289468176045,4.803141341901477
-0.005016825234093638,3.997289468176045,4.803141341901477
-0.005002385234093637,4.000968720790827,4.799422691030827
-0.004987945234093637,4.000968720790827,4.799422691030827
-0.004973505234093638,4.000968720790827,4.806859992772127
-0.004959065234093637,3.997289468176045,4.806859992772127
-0.004944625234093638,3.997289468176047,4.803141341901477
-0.004930185234093637,4.000968720790827,4.803141341901477
-0.004915745234093638,3.960496942028227,4.803141341901477
-0.004901305234093637,4.000968720790827,4.806859992772127
-0.004886865234093637,4.000968720790827,4.803141341901477
-0.004872425234093637,3.997289468176045,4.803141341901477
-0.004857985234093637,3.997289468176045,4.803141341901477
-0.004843545234093638,3.997289468176042,4.803141341901477
-0.004829105234093637,3.997289468176045,4.803141341901477
-0.004814665234093638,4.000968720790827,4.803141341901479
-0.004800225234093637,3.997289468176045,4.803141341901477
-0.004785785234093638,3.997289468176045,4.803141341901477
-0.004771345234093637,3.956817689413445,4.799422691030827
-0.004756905234093637,3.989930962946481,4.803141341901477
-0.004742465234093638,3.993610215561262,4.799422691030827
-0.004728025234093637,4.000968720790827,4.803141341901477
-0.004713585234093638,3.997289468176047,4.803141341901477
-0.004699145234093637,3.993610215561263,4.803141341901477
-0.004684705234093638,3.989930962946481,4.799422691030827
-0.004670265234093637,3.989930962946481,4.803141341901477
-0.004655825234093637,3.989930962946481,4.803141341901477
-0.004641385234093638,3.989930962946481,4.803141341901477
-0.004626945234093637,4.000968720790827,4.799422691030827
-0.004612505234093638,3.997289468176045,4.803141341901475
-0.004598065234093637,3.989930962946481,4.803141341901477
-0.004583625234093638,4.000968720790827,4.799422691030827
-0.004569185234093637,3.978893205102136,4.806859992772127
-0.004554745234093638,3.989930962946481,4.799422691030827
-0.004540305234093637,3.989930962946481,4.803141341901477
-0.004525865234093637,3.989930962946481,4.799422691030827
-0.004511425234093638,4.000968720790827,4.806859992772127
-0.004496985234093637,3.993610215561263,4.806859992772127
-0.004482545234093638,4.000968720790827,4.803141341901477
-0.004468105234093637,3.997289468176045,4.803141341901477
-0.004453665234093638,3.989930962946481,4.799422691030827
-0.004439225234093637,3.993610215561263,4.803141341901477
-0.004424785234093637,3.997289468176045,4.799422691030827
-0.004410345234093638,3.978893205102136,4.799422691030827
-0.004395905234093637,3.978893205102136,4.803141341901477
-0.004381465234093638,3.993610215561263,4.803141341901477
-0.004367025234093637,3.997289468176045,4.799422691030827
-0.004352585234093638,4.000968720790827,4.803141341901477
-0.004338145234093637,3.997289468176045,4.806859992772127
-0.004323705234093637,3.997289468176045,4.803141341901477
-0.004309265234093638,3.993610215561265,4.806859992772123
-0.004294825234093637,3.997289468176045,4.803141341901477
